Unnamed: 0,X,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez
8093,ENSMUSG00000086015.2,6.712215949621906,1.2194630967797089,0.5974156089865524,0.013534166204405796,0.029794230211008733,4833417C18Rik,73906.0
8094,ENSMUSG00000027695.17,546.673523428953,0.4172300168232637,0.1723288931985674,0.013607184751442087,0.029951272983900695,Pld1,18805.0
8095,ENSMUSG00000038525.17,721.3406409391143,-0.14176443324381163,0.057585005891390664,0.013615835583129269,0.02996661232230155,Armc10,67211.0
8096,ENSMUSG00000032845.17,52.027783942386606,-0.6511252339696453,0.2783738615733832,0.013623452939409036,0.029979673612711387,Alpk2,225638.0
8097,ENSMUSG00000005698.16,1612.9622458607853,-0.25409487926504415,0.10486503154435783,0.013626332027641621,0.029982305965723495,Ctcf,13018.0
8098,ENSMUSG00000010110.18,1158.6878133089647,0.3451610338548985,0.1417230831175547,0.013673827024183214,0.030083094870690066,Stx5a,56389.0
8099,ENSMUSG00000106262.2,3.696281426379004,-1.8855917418562094,1.0953027660762849,0.013677022004992283,0.030086408697486418,,
8100,ENSMUSG00000042992.16,114.21173979863474,0.4283495835696455,0.177833764727166,0.01370510773500455,0.03014446906257297,Borcs5,67774.0
8101,ENSMUSG00000027803.15,4.210467147137431,-1.594746085286627,0.9084415288592612,0.013716517488195268,0.030165840707281438,Wwtr1,97064.0
8102,ENSMUSG00000008301.12,824.7991457320334,-0.2182772910015618,0.08922688123805568,0.013733768720438619,0.030200052273924267,Phax,56698.0
8103,ENSMUSG00000046733.8,1.6741183691806634,-2.7249463452656295,2.7551899298068907,0.013737887102678795,0.030205380306223058,Gprc5a,232431.0
8104,ENSMUSG00000009378.5,1.4113915608407919,-2.823230603917513,2.996468135438339,0.013759672186225499,0.030249545862511537,Slc16a12,240638.0
8105,ENSMUSG00000024592.16,226.40613939101328,0.3747772314304021,0.15462238433351458,0.013768673503369952,0.03026559989340396,C330018D20Rik,77422.0
8106,ENSMUSG00000034731.12,458.4645167736409,0.42079108410880034,0.1741398107342784,0.013782010235214111,0.030291178676360053,Dgkh,380921.0
8107,ENSMUSG00000034636.10,1732.7531775705877,0.14592367616244742,0.05936506924450113,0.013806060877390964,0.03034029611343252,Zyg11b,414872.0
8108,ENSMUSG00000027602.10,348.04543222551433,-0.3126340578341378,0.12843827667886992,0.013820107294934764,0.030367418792126018,Map1lc3a,66734.0
8109,ENSMUSG00000113334.2,2.174518499652137,-2.231008110079465,1.465915235134005,0.013822301400118192,0.030367990333420403,,
8110,ENSMUSG00000025421.16,779.0317318571742,-0.21719955646401778,0.08871135192296482,0.013824481931875198,0.030367990333420403,Hdhd2,76987.0
8111,ENSMUSG00000024730.8,2.800167264197497,2.55499026871874,2.541981402642254,0.013826512446949026,0.030367990333420403,Ms4a8a,64381.0
8112,ENSMUSG00000033906.6,18.292937363159133,-1.0041076125032224,0.46688277557491725,0.013827185540228241,0.030367990333420403,Zdhhc15,108672.0
8113,ENSMUSG00000026858.19,331.71885584492964,-0.48467237685095665,0.20442947272186104,0.01383294377637393,0.030376892187831624,Miga2,108958.0
8114,ENSMUSG00000026930.16,150.92579199740317,-0.9389215985332457,0.4317352681090342,0.013854920091405229,0.030421402064145373,Gpsm1,67839.0
8115,ENSMUSG00000092192.8,1.9298807121405248,2.2144226009838937,1.4797555775944873,0.013865013756405082,0.030439813319052735,Dnaaf4,67685.0
8116,ENSMUSG00000032553.15,1542.069487824398,0.1189237635329284,0.048390890978581944,0.01388303486012662,0.030475622112865437,Srprb,20818.0
8117,ENSMUSG00000030386.20,151.8631619404418,-0.34911173719832106,0.14390009933045791,0.013922972028204965,0.030559525644265076,Zfp606,67370.0
8118,ENSMUSG00000018537.17,105.03189464463881,-0.4609482025116193,0.19235048265047675,0.013983520267477536,0.030688642163757055,Pcgf2,22658.0
8119,ENSMUSG00000025141.4,2.0522812072403545,-1.9256347048964362,1.7125176848087227,0.01404086273983902,0.03081069227404508,Myadml2,68515.0
8120,ENSMUSG00000059534.9,1116.3791249702667,0.2120382948752168,0.08647660816468268,0.014053403480924227,0.030834413351742116,Uqcr10,66152.0
8121,ENSMUSG00000091050.2,18.359507730091025,-0.7546108800000573,0.33003798286091157,0.014057299617856277,0.03083916389505325,,
8122,ENSMUSG00000022848.9,775.8581034736472,0.31304177920091164,0.12873932193062707,0.014088730807722894,0.030904312739521187,Slc49a4,224132.0
8123,ENSMUSG00000024122.17,1754.693553648801,-0.2109163615286001,0.08643318010895287,0.014115126130370768,0.03095823723334381,Pdpk1,18607.0
8124,ENSMUSG00000035851.15,1750.6093422487343,0.1337483552995606,0.05457023478928244,0.014118924616782708,0.03095823723334381,Ythdc1,231386.0
8125,ENSMUSG00000017667.10,21.121454454535083,-0.9958957602842406,0.45952422940163495,0.014119946639247236,0.03095823723334381,Zfp334,228876.0
8126,ENSMUSG00000035443.11,598.9176860873039,0.18781431571968846,0.07677437112334043,0.014120264692307576,0.03095823723334381,Thyn1,77862.0
8127,ENSMUSG00000036504.7,167.40430212368966,0.3439777405681647,0.14196711057194492,0.014123065537041974,0.030960567935023973,Phpt1,75454.0
8128,ENSMUSG00000037487.8,4561.361433435509,-0.18153963962584774,0.07255482373681293,0.014127778457694697,0.030966118536381537,Ubr5,70790.0
8129,ENSMUSG00000032387.16,10.35421783801861,-1.4922467148011076,0.946066788109548,0.014129073730480777,0.030966118536381537,Rbpms2,71973.0
8130,ENSMUSG00000085126.2,17.732298648912682,-1.006359706260629,0.46688940497319964,0.014138759668155193,0.03098353533183923,Gm12589,102631997.0
8131,ENSMUSG00000073158.5,5.787263613319778,-1.3369110970762133,0.6816486296338371,0.014185342260817248,0.03108179285680975,9030624G23Rik,66808.0
8132,ENSMUSG00000030788.17,2042.8234140063578,0.5186277816034972,0.21728822276991983,0.014191689093505221,0.031091875662799928,Rnf141,67150.0
8133,ENSMUSG00000069306.6,4.180074399110031,-1.5411944511917413,3.1592910873321416,0.014194781254194586,0.031094826364776926,H4c17,100041230.0
8134,ENSMUSG00000029279.16,35.59551433937755,0.9154707770120557,0.4179974829948436,0.014201042192922286,0.031104716954647584,Brdt,114642.0
8135,ENSMUSG00000114172.2,29.350403735187875,0.6496176817304298,0.278545965355197,0.014206250246192518,0.03111229924845309,,
8136,ENSMUSG00000090733.7,3404.3066165177815,0.13347449109746984,0.05450855815561927,0.014209257037426508,0.031115059412339066,Rps27,57294.0
8137,ENSMUSG00000029467.16,9016.880432932254,-0.10311141715694384,0.0420407022765681,0.014231077619657797,0.03115617570986124,Atp2a2,11938.0
8138,ENSMUSG00000042535.10,932.3974219263159,0.3193359402140522,0.13148499470963265,0.014231531091538548,0.03115617570986124,Gtpbp1,14904.0
8139,ENSMUSG00000020656.17,8.25016714638392,-1.2998835572026626,0.6559290472772066,0.014244568067505653,0.031180885205882875,Grhl1,195733.0
8140,ENSMUSG00000051853.11,6739.598519569381,0.17726754357379873,0.07214998334110954,0.01427391034941548,0.03124127601783614,Arf3,11842.0
8141,ENSMUSG00000052911.10,44.73349523827468,-1.4602539443562563,0.9118104698835753,0.014276048461477566,0.031242117600993036,Lamb2,16779.0
8142,ENSMUSG00000042251.13,1.338435913128247,-2.7600476421604383,3.20677674693169,0.014308051358454222,0.03130830790987723,Pm20d1,212933.0
8143,ENSMUSG00000050910.6,4.816110797869787,-1.5407575399612035,0.8377347769557387,0.014324418494625304,0.03134027261454555,Cdr2l,237988.0
8144,ENSMUSG00000030744.14,12383.412809846932,-0.15926507027455036,0.06510864252755598,0.01439939425592302,0.03150044303334044,Rps3,27050.0
8145,ENSMUSG00000032356.13,1.7629558573567579,1.5183560619723233,4.7661484333959905,0.014404890832586548,0.03150859853571049,Rasgrf1,19417.0
8146,ENSMUSG00000073236.5,29.116306766367803,-0.9274727322994287,0.43696445753629837,0.0144204291370682,0.03153871415492353,2500004C02Rik,72326.0
8147,ENSMUSG00000055865.9,5.35747145457314,-1.5119709625156548,4.08675169622691,0.01447920967402025,0.03166338524025344,Tafa3,329731.0
8148,ENSMUSG00002074884.1,2.314986586918782,-0.9675879864908936,1.8527408385884336,0.01454508938005061,0.031803548403900546,,
8149,ENSMUSG00000044881.8,393.3282391628235,0.23087124336063847,0.09499492612173885,0.014572969446117419,0.03186059929464081,Coa4,68185.0
8150,ENSMUSG00000027429.17,1757.2713538978014,0.20426485283034534,0.08369378153960294,0.01458478860008077,0.031882526834237916,Sec23b,27054.0
8151,ENSMUSG00000107768.2,3.2485570028908293,-2.5230795712269685,2.4817004508136935,0.014621451730613366,0.0319587515682257,Gm36582,102640545.0
8152,ENSMUSG00000001157.14,539.8382990629815,0.20902321053884737,0.08598382166868172,0.01463070775191173,0.031973281274558986,Gmcl1,23885.0
8153,ENSMUSG00000058670.6,2.183373639108026,2.114636683196926,1.3558435900162,0.014631688495255915,0.031973281274558986,Dmtf1l,237029.0
8154,ENSMUSG00000040616.4,658.3117326283941,0.28917510546244696,0.1194813159612024,0.01464038661316748,0.03198836496200537,Tmem51,214359.0
8155,ENSMUSG00000109724.2,9.585420226597819,-1.023433613554083,0.4823030444831397,0.014647044134097863,0.03199750738656313,,
8156,ENSMUSG00000035342.15,171.74023778015197,-0.702580399695894,0.30876281043231507,0.014648162901033279,0.03199750738656313,Lzts2,226154.0
8157,ENSMUSG00000025735.14,29.712094553187043,-0.9984599309158732,0.47227927961502786,0.014690916746720099,0.03208696490861411,Rhbdl1,214951.0
8158,ENSMUSG00000036912.19,5.869056712027872,1.5907546115212012,0.9408481964126081,0.014705266490916136,0.03211436967420469,Piwil4,330890.0
8159,ENSMUSG00000015882.19,748.4346874290784,-0.4056483465302502,0.16969415459680814,0.014710309889122097,0.03212144637634505,Lcorl,209707.0
8160,ENSMUSG00000112302.2,66.15360003392735,0.44343834312425273,0.1860374999783738,0.014746582477896612,0.03219670507674093,,
8161,ENSMUSG00000028431.12,1084.478254427333,-0.3700797298338385,0.15312315126448436,0.0147669043981477,0.03223712397468441,Elp1,230233.0
8162,ENSMUSG00000040270.17,22.18739032362259,-1.1385619244830154,0.5828892402685534,0.0148123378300848,0.03233234633432869,Bach2,12014.0
8163,ENSMUSG00000025153.10,1936.795268361886,-0.3465866804361356,0.14617647818496804,0.01481528457362718,0.03233481685210607,Fasn,14104.0
8164,ENSMUSG00000022721.20,1313.8580792119053,-0.3338282518534944,0.13640806987301182,0.01482423328688125,0.032350384644668835,Trmt2a,15547.0
8165,ENSMUSG00000031878.19,791.0749627730477,0.19013801302066674,0.0782661118742558,0.01486437419888843,0.03243400988700505,Nae1,234664.0
8166,ENSMUSG00000074480.5,9.821805922634704,-1.1882609374206932,0.5942133087377425,0.014870724952998312,0.032443893676539055,Mex3a,72640.0
8167,ENSMUSG00000027195.11,4352.8686267160965,0.1935474044156715,0.07968465124311794,0.014896785982132973,0.032496772261256406,Hsd17b12,56348.0
8168,ENSMUSG00000044763.9,668.5108976231685,-0.18357762877229383,0.07603612925010209,0.014911107460525803,0.03252403164994218,Trmt10c,52575.0
8169,ENSMUSG00000113328.2,35.77144236042203,0.68175683990048,0.2965643762207719,0.014914640305531069,0.032527755133228246,,
8170,ENSMUSG00000066647.9,122.69103953819449,0.5300607776733127,0.2251066577979334,0.014921370180427768,0.03253844934326819,Gm5113,330503.0
8171,ENSMUSG00000108180.2,2.7169466860357407,1.9674875858367316,1.2493016205638963,0.014928048337072244,0.03254902816953606,,
8172,ENSMUSG00000046404.6,190.85056494405993,-0.2884001564572204,0.11960355526164618,0.014935447756535351,0.03255811633157405,Yod1,226418.0
8173,ENSMUSG00000032598.9,600.8295704095661,-1.426354557533567,0.8132625551150829,0.014935871395260144,0.03255811633157405,Nckipsd,80987.0
8174,ENSMUSG00000026771.15,673.5505948782624,0.2227724584543475,0.09222520357750941,0.01494714483293893,0.03257870471539516,Spopl,76857.0
8175,ENSMUSG00000055093.11,52.067590806142995,0.20420312250133976,0.9438870497925783,0.014955162400301989,0.03259219245550829,Rps27a-ps3,667035.0
8176,ENSMUSG00000060862.11,372.619506285845,-0.4490175241677622,0.18899471620728317,0.014962870686583784,0.03260500295403335,Zbtb40,230848.0
8177,ENSMUSG00000083364.5,259.90519076783573,-0.2874401456665697,0.11924677681612582,0.014966495035527582,0.032608912260359474,,
8178,ENSMUSG00000073374.4,22.90773052311335,0.7228964069838363,0.31775899209422526,0.014969536853711982,0.03261155155120233,,
8179,ENSMUSG00000112034.2,5.579288644889345,1.3436749702431672,0.7088553227449534,0.014992225337857145,0.03265698577078652,,
8180,ENSMUSG00000068394.5,210.49112559379105,-0.3179435020141181,0.13248222418965924,0.015000348495200284,0.03267068567120883,Cep152,99100.0
8181,ENSMUSG00000028223.9,754.1197306433155,0.21209547032377482,0.08741508415387687,0.015003627604610645,0.032673833199332994,Decr1,67460.0
8182,ENSMUSG00000030611.11,298.27848049337314,0.23914345220183,0.09889363406271769,0.015014774246009083,0.03269411121570494,Mrps11,67994.0
8183,ENSMUSG00000067279.4,24.312528997999785,2.2424699666645345,2.1209745831024334,0.015021004918852882,0.032703681245787965,Ppp1r3c,53412.0
8184,ENSMUSG00000025738.9,16.25921157773025,-0.9142213802831162,0.42072815478886016,0.015086274723281593,0.03284177302907928,Fbxl16,214931.0
8185,ENSMUSG00000026436.16,599.008116424275,0.7689331417240971,0.34230009831337244,0.015093390088904873,0.032853248359673695,Elk4,13714.0
8186,ENSMUSG00000022748.9,86.7955599945362,-0.4649958176143938,0.196615251776807,0.015116301602266125,0.032899099602488796,Cmss1,66497.0
8187,ENSMUSG00000010376.16,2523.8337633857923,0.15595910595864215,0.0643414312639471,0.015120781796742554,0.03290483064501836,Nedd8,18002.0
8188,ENSMUSG00000091896.9,4147.542169708341,0.15399998786085126,0.06496317398273371,0.015178828014614166,0.03302711283687909,Ube2d2a,56550.0
8189,ENSMUSG00000026411.18,282.1232766922536,-0.35348441738236774,0.14788583736772498,0.015216563267669082,0.0331051765999258,Tmem9,66241.0
8190,ENSMUSG00000057762.7,7.921839920025914,-1.9210795483587273,1.5970781567205676,0.015229530411323546,0.033129342345316275,Gm6169,620648.0
8191,ENSMUSG00000084408.2,4.188293590542722,-1.5435456064579658,0.8647861216716304,0.015234271702805325,0.03313561038422411,,
8192,ENSMUSG00000053004.10,6.337866414685695,1.271815939195805,0.6567268133540326,0.01523756564635044,0.03313872919377191,Hrh1,15465.0
8193,ENSMUSG00000102850.2,16.76254867074259,0.8768214572461195,0.4005077828396665,0.015297746180317855,0.033265549365134005,,
8194,ENSMUSG00000018565.18,941.2129428571806,0.21512671418545845,0.0891270997383752,0.0152996528355103,0.03326563521081907,Elp5,54351.0
8195,ENSMUSG00000102278.2,13.8389752017197,0.9450585370560662,0.440609989175501,0.015367324475474628,0.03340869467419841,,
8196,ENSMUSG00000082316.5,1.931518132885597,2.0522281851274804,1.257477422386615,0.015374029251084336,0.0334177724713214,Vmn1r221,100312485.0
8197,ENSMUSG00000078870.10,57.10275056476984,-0.972208448331812,0.459429347864207,0.015375251512540497,0.0334177724713214,Gm14410,100043403.0
8198,ENSMUSG00000045071.15,73.11305866435914,-0.6657931683005991,0.2933038909877365,0.01538136779663898,0.03342698812697244,E130308A19Rik,230259.0
8199,ENSMUSG00000055371.18,1462.5607135830874,0.21896125963901691,0.09087017107718404,0.015386123533143286,0.03343324513556297,Stam2,56324.0
8200,ENSMUSG00000063328.7,12.243499093318489,1.8517075421165343,1.4372374320641126,0.015424589446949659,0.033512742144738435,Gm9396,668844.0
8201,ENSMUSG00000020635.9,231.51583698789668,0.6518803700084039,0.2844241362496575,0.015439238269030155,0.03354047908804308,Fkbp1b,14226.0
8202,ENSMUSG00000020921.7,227.36934347995378,0.35160632486233173,0.1472023859431046,0.015445579545281392,0.033550164006185476,Tmem101,76547.0
8203,ENSMUSG00000059142.17,145.19831157342324,0.341518783666428,0.14278209745653622,0.015447948506764302,0.03355121913891415,Zfp945,240041.0
8204,ENSMUSG00000030979.14,220.79322228860795,-0.5020187293703785,0.21359619914892455,0.015450087163850752,0.0335516366387126,Uros,22276.0
8205,ENSMUSG00000081113.2,1.7620196862822226,-2.0237117844622188,1.7022348931023514,0.015451907196937408,0.0335516366387126,,
8206,ENSMUSG00000073530.12,3.9853957586074613,1.778127404359943,1.0945454369277101,0.015454188895693806,0.03355250175063135,Pappa2,23850.0
8207,ENSMUSG00000024891.7,57.77965989673936,-0.7606397503567528,0.3413464473528946,0.01547472443773141,0.03359299263831154,Slc29a2,13340.0
8208,ENSMUSG00000034271.17,255.51662940877887,0.31474311477574346,0.13154096367725907,0.015494258967430525,0.033631300897142086,Jdp2,81703.0
8209,ENSMUSG00000035311.17,3399.8535779347467,-0.19783518785623302,0.08215358638558844,0.015521882316651622,0.03368715499494035,Gnptab,432486.0
8210,ENSMUSG00000030725.5,115.17144415492747,-0.5548305492114944,0.23917223750779074,0.015563829471363099,0.033774078667698534,Lipt2,67164.0
8211,ENSMUSG00000025265.15,2.2456324061875907,-2.095957358276904,1.3248608829200197,0.015571469784410019,0.033786543134703306,Fgd1,14163.0
8212,ENSMUSG00000110761.2,1.8026978445505828,-1.950604804125714,1.549027247460576,0.01557869418327302,0.033798102236871914,,
8213,ENSMUSG00000026608.14,421.5865079771679,0.2685652884499414,0.11199447718392595,0.01563753633492649,0.03392163001863513,Kctd3,226823.0
8214,ENSMUSG00000036968.16,541.7285100445345,0.16337088367165215,0.0677679916193989,0.015639491866934564,0.03392174179465622,Cnpy4,66455.0
8215,ENSMUSG00000037636.7,120.20477382812741,0.3787471446608957,0.15940125388699716,0.01567745831641395,0.03399995098785526,Slc25a43,194744.0
8216,ENSMUSG00000026826.14,58.84624469091323,-1.1435096087286973,0.5971085035082517,0.015707588195708715,0.0340611479180558,Nr4a2,18227.0
8217,ENSMUSG00000022812.15,2797.4325789075997,-0.17878373312416956,0.07429520933602282,0.01576684063795903,0.0341854731417644,Gsk3b,56637.0
8218,ENSMUSG00000021116.11,3126.781501738229,0.20484544798080156,0.08477779101610469,0.015811774596306487,0.034278726722778825,Eif2s1,13665.0
8219,ENSMUSG00000003531.16,318.11384322885374,0.22450687515602336,0.09343685680156336,0.01581794056475665,0.03428792177901259,Dgcr6,13353.0
8220,ENSMUSG00000018076.13,1702.1186353896494,0.19643838318118098,0.0812861364274293,0.015825889598390826,0.03430097920741253,Med13l,76199.0
8221,ENSMUSG00000028953.11,1703.686229934293,0.1222416566071861,0.050690337973156675,0.015832562256391396,0.03431126738351406,Abcf2,27407.0
8222,ENSMUSG00000028013.17,355.6057088588605,-0.2003714214707279,0.08357707916650714,0.015911357030508527,0.034477832261680844,Ppa2,74776.0
8223,ENSMUSG00000085051.2,3.2896879954626996,1.6931724266912929,1.0630055993883374,0.01592541680708461,0.034504101402775066,,
8224,ENSMUSG00000032575.17,2683.0174801010044,0.1658087026831984,0.06774122383853541,0.015944685640280076,0.03454164875574292,Manf,74840.0
8225,ENSMUSG00000061118.9,303.01809093030005,0.2921071378282916,0.12221342726198059,0.01595799919182587,0.034566287367972,Dnajc30,66114.0
8226,ENSMUSG00000054200.8,11.917443385823846,-2.240017061966655,2.1281007016861184,0.01596101252116746,0.03456861160674927,Ffar4,107221.0
8227,ENSMUSG00000028426.11,4532.879483283465,0.19068688246596965,0.0793545354129242,0.015963438942909823,0.03456966430131049,Rad23b,19359.0
8228,ENSMUSG00000091405.3,3.938930468901274,-1.577273106380801,0.8884685318394494,0.01597644352384418,0.03459362151443946,H4c14,97122.0
8229,ENSMUSG00000035047.10,896.6594028586396,0.2602027784134643,0.10881170861240894,0.015994490366104418,0.0346273221807783,Kri1,215194.0
8230,ENSMUSG00000048029.11,3.940443552592527,1.4317009461350332,0.7860571100277708,0.015995894788269273,0.0346273221807783,Eno4,226265.0
8231,ENSMUSG00000027894.15,9.668465130374498,-0.803991327647643,1.2198977874461934,0.016020602402756885,0.03467528211869905,Slc6a17,229706.0
8232,ENSMUSG00000118423.2,9.593011877303214,-1.0539172976920286,0.5192056587692012,0.01602194220931357,0.03467528211869905,Lrrc70,113523645.0
8233,ENSMUSG00000044176.13,6.533724479246251,-1.2628210122670118,2.3160384155232463,0.01603413255194535,0.034697449963009636,Spink10,328971.0
8234,ENSMUSG00000042541.11,2499.617467364469,0.20178885583634285,0.08403278360752996,0.016040835082903184,0.034707738381953256,Sem1,20422.0
8235,ENSMUSG00000087624.2,5.512378349298388,-1.4238957633711626,0.7688537169935157,0.016043592904130426,0.0347094901250744,,
8236,ENSMUSG00000040723.15,1182.805206018837,-0.19308607203815864,0.08049210611252697,0.016047165925350403,0.034711669225956365,Rcsd1,226594.0
8237,ENSMUSG00000092265.3,1.078745229036684,2.611496780675481,3.147028869906765,0.01604849682387756,0.034711669225956365,,
8238,ENSMUSG00000038836.16,30.72683870779216,-0.6908217289102963,0.30651040961837783,0.016060868902079573,0.03473421223105725,Agbl3,76223.0
8239,ENSMUSG00000081111.4,12.526686255817216,1.668971432039409,1.1080616682465767,0.016066808581338164,0.034742840355033465,Gm5913,546090.0
8240,ENSMUSG00000039967.15,955.1980586163883,0.21086976412176273,0.08822899409032539,0.016084817731956844,0.03477756222239601,Zfp292,30046.0
8241,ENSMUSG00000007039.13,100.00919774518441,-0.543293221848349,0.23541338477478263,0.016138185337547052,0.034888716172034734,Ddah2,51793.0
8242,ENSMUSG00000071456.7,161.10799861377956,-0.44262924555255534,0.18832655770289322,0.01614172881134314,0.03489214274483006,1110002L01Rik,100043040.0
8243,ENSMUSG00000053714.9,5.8825075248243985,1.1240190881107794,0.5544576252340712,0.01614893266896548,0.034903479853243845,4732471J01Rik,654804.0
8244,ENSMUSG00000116069.2,113.99589334418582,0.4834570879323366,0.20664952112137358,0.01619082431956779,0.03498977754456814,,
8245,ENSMUSG00000045098.20,1112.8669475141553,-0.3235518425391481,0.13647525955795647,0.016199806190765026,0.03500494203695206,Kmt5b,225888.0
8246,ENSMUSG00000024402.6,1.4548839353072793,2.073073559695451,1.9954368562459195,0.016226576808725333,0.03505853655399594,Lta,16992.0
8247,ENSMUSG00000114995.2,17.006970789597467,-0.8393443305232969,0.3845570616796421,0.016241210654055246,0.035085898995107105,,
8248,ENSMUSG00000054715.12,200.28552205459675,0.2835543610280127,0.11852906542378307,0.01625524964022902,0.03510951443547763,Zscan22,232878.0
8249,ENSMUSG00000026064.17,56.218131266751016,-1.0759388104606273,0.5416806187678097,0.016256083552888132,0.03510951443547763,Ptp4a1,19243.0
8250,ENSMUSG00000117768.2,2.517678645220346,-1.8739749008023698,1.1655157686733437,0.01625877404678805,0.0351110688991001,,
8251,ENSMUSG00000050138.9,4.422487818214488,-1.402818994830298,0.7658654045198985,0.016285075389512044,0.035163604792091456,Kcnk12,210741.0
8252,ENSMUSG00000106959.2,1.5585149659529463,2.021154194722421,1.7582828399536228,0.01628843729428356,0.03516660189468685,,
8253,ENSMUSG00000030726.17,1095.0353156515723,0.18305677865001194,0.07647569114883608,0.016327506165312224,0.035246679975912104,Pold3,67967.0
8254,ENSMUSG00000030341.18,3945.734575531784,0.2653323743232619,0.11021380748331779,0.016329580237014838,0.03524688654018129,Tnfrsf1a,21937.0
8255,ENSMUSG00000030120.15,4314.297934942584,0.14634225151598645,0.06105725267558046,0.016335994087574135,0.03525645919615031,Mlf2,30853.0
8256,ENSMUSG00000071234.4,2.1492025474135867,-1.9515949002342337,1.3489383535639323,0.016369369991049185,0.035324212180297035,Syndig1l,627191.0
8257,ENSMUSG00000034055.17,199.5698991785668,0.3321880488962746,0.14004237387789065,0.016376433443766235,0.03533517478916546,Phka1,18679.0
8258,ENSMUSG00000111147.2,2.153065702993545,-2.0789822383983116,1.3493474016120763,0.0164053674643527,0.03539331881144438,,
8259,ENSMUSG00000027641.14,1116.547716481502,-0.23756001548728894,0.09965562346113173,0.01641768938473573,0.03541561376419079,Rbl1,19650.0
8260,ENSMUSG00000025283.16,10186.544584425572,-0.26593690811875825,0.11177853199864772,0.01642443891273242,0.035425884221457725,Sat1,20229.0
8261,ENSMUSG00000109108.2,12.137132330544954,0.9230184420096366,0.43266865966460627,0.016430142599959407,0.03543389669057945,,
8262,ENSMUSG00000020818.17,3848.7555113025383,-0.26753939495339124,0.11236705323485532,0.0164548720747966,0.035482934021372085,Mfsd11,69900.0
8263,ENSMUSG00000054517.10,532.9055310425478,-0.19812929831334378,0.0830236856959462,0.01646481016431866,0.035500067516338045,Trim65,338364.0
8264,ENSMUSG00000034674.19,964.9616978458043,-0.18654568569237004,0.07796789654914085,0.01646871954734311,0.035504199837302144,Tdg,21665.0
8265,ENSMUSG00000040688.17,759.3976897963595,-0.2849244504840198,0.12036642222750654,0.01651373993749193,0.03559694987614716,Tbl3,213773.0
8266,ENSMUSG00000095648.8,77.17788934204953,0.5938263293561228,0.25880575043684906,0.01653226877770785,0.035632579306029886,Gm2004,628147.0
8267,ENSMUSG00000078984.2,2.1925488803731144,2.053309695526505,1.3332811701890195,0.01655323241597152,0.03567344728715962,,
8268,ENSMUSG00000066113.17,2.113029388793283,-1.7595373874952827,2.914633768203836,0.016569486764102043,0.03570415773938583,Adamtsl1,77739.0
8269,ENSMUSG00000022064.11,314.5090830518088,0.20487985625784505,0.08654558188007952,0.016574271546790347,0.03571014897540414,Pibf1,52023.0
8270,ENSMUSG00000058064.7,60.77678087191329,-0.5899236647165543,0.25763563009128504,0.01659557111088504,0.0357517164342839,Gm10036,100040551.0
8271,ENSMUSG00000118537.2,60.959010060442,0.5317116272953982,0.2300911479114776,0.01667384296330555,0.03591599398310382,Shld3,113002583.0
8272,ENSMUSG00000010097.16,1720.324429777543,-0.20906499800344439,0.0877213709038896,0.016703387439911878,0.035975284167005565,Nxf1,53319.0
8273,ENSMUSG00000036555.15,480.58714912065227,0.22896256072977814,0.09627599931978739,0.016727569024177234,0.03602301096757423,Iqce,74239.0
8274,ENSMUSG00000029428.14,1326.6625756403853,0.356812655115173,0.15125936815422236,0.016731306650854157,0.03602435545063591,Stx2,13852.0
8275,ENSMUSG00000038542.15,845.4612388186606,0.27764076740570237,0.11706414059248299,0.016732237390773026,0.03602435545063591,Pcid2,234069.0
8276,ENSMUSG00000000202.10,3.585850198809077,-2.2841486513985307,2.2848156278791136,0.016766720248785918,0.036094234890329854,Btbd17,72014.0
8277,ENSMUSG00000022231.11,1.4191374010560867,-2.516523969878539,4.103177750579282,0.016805877162264723,0.0361741582122639,Sema5a,20356.0
8278,ENSMUSG00000027858.14,5.468894146081534,-1.6041542457558482,1.2763238145637115,0.016813567357303463,0.036186339216926613,Tspan2,70747.0
8279,ENSMUSG00000028894.19,1192.6516547631063,0.819324321998808,0.3780088571005875,0.016815790621623028,0.03618675271347214,Inpp5b,16330.0
8280,ENSMUSG00000024247.15,388.2500904626067,-0.4545081659367568,0.19540441977396764,0.016834781835244766,0.03622324555274405,Pkdcc,106522.0
8281,ENSMUSG00000025208.10,883.1922483486479,0.17224491440244763,0.07228142177405128,0.016846054719740964,0.0362431241259395,Mrpl43,94067.0
8282,ENSMUSG00000089665.3,5.2870894202853815,1.3763080939798849,0.7616700797479065,0.016859344565829895,0.03626733672842616,Fcor,100503924.0
8283,ENSMUSG00000031832.16,280.0364965289522,-0.2399475313233265,0.10219219689255796,0.016864752687042406,0.03627459059185651,Taf1c,21341.0
8284,ENSMUSG00000024566.11,2156.7195560775663,-0.21684506778045096,0.0910551366914837,0.016871426077859075,0.036284563858418314,Atp9b,50771.0
8285,ENSMUSG00000116438.2,12.523951437177136,-1.1362925260492995,0.5770005341654156,0.016900555192060764,0.03634282333153344,Gm18911,100417939.0
8286,ENSMUSG00000073973.5,51.223077924370685,0.7839374544503402,0.35626628421543005,0.01692043962548529,0.03638119145156239,Olfr552,259106.0
8287,ENSMUSG00000039850.17,238.65948882724598,0.4817440967827615,0.2076905551104643,0.01694135525641588,0.03642176725573854,Endov,338371.0
